amount_usd,payout_method,destination_region,is_batch_payout,account_age_days,prior_successful_payouts,historical_failure_rate,days_since_last_payout,top_rated_status,mop_age_days,mop_verified,recent_bank_change_flag,bank_account_valid,bank_detail_age_days,name_match_score,name_has_special_chars,outcome
273.87,ach,LATAM,1,743,8,0.079,121,0,840,1,1,1,384,0.919,0,FAIL_MOP
333.18,thunes_wallet,SSA,0,320,3,0.148,67,0,828,1,0,1,1232,0.961,0,SUCCESS
368.39,thunes_wallet,NAM,1,1805,19,0.184,122,1,227,1,0,1,1977,0.56,1,FAIL_NAME_MISMATCH
340.66,dlb_bank,NAM,1,2207,26,0.013,61,1,552,1,0,1,678,1.0,0,SUCCESS
282.48,paypal,NAM,1,1066,12,0.223,262,0,737,1,0,1,2174,0.816,0,SUCCESS
295.76,payoneer,SEA,1,569,10,0.024,203,0,700,0,0,1,276,0.854,0,FAIL_MOP
377.8,thunes_wallet,NAM,0,2334,21,0.112,340,1,273,1,0,1,365,0.93,0,SUCCESS
403.52,paypal,EU,1,381,4,0.066,49,0,357,1,0,1,33,0.99,0,SUCCESS
150.36,wise,SSA,0,516,8,0.275,59,0,1387,1,0,1,2064,0.995,0,FAIL_BANK_VALIDATION
122.63,wise,LATAM,0,171,4,0.052,24,0,1236,1,0,1,2150,0.879,0,SUCCESS
228.42,payoneer,SA,1,510,6,0.128,34,0,738,1,0,1,1991,0.769,0,SUCCESS
387.37,thunes_wallet,NAM,0,218,0,0.117,170,0,2,1,0,1,1344,0.962,0,SUCCESS
675.27,payoneer,NAM,1,1468,12,0.129,75,0,628,1,0,1,1843,0.84,0,SUCCESS
215.8,dlb_bank,NAM,0,1812,20,0.093,249,1,638,1,0,1,1525,0.977,0,SUCCESS
176.67,dlb_bank,LATAM,0,1119,11,0.059,19,0,1038,1,0,1,1270,0.987,0,SUCCESS
580.5,dlb_bank,EU,1,143,4,0.295,87,0,1063,1,0,1,1298,0.983,0,SUCCESS
409.41,paypal,LATAM,0,1859,27,0.092,91,1,887,1,0,1,1161,0.923,0,SUCCESS
42.0,wire,MENA,1,1699,15,0.089,392,0,1012,1,0,1,2157,0.937,0,SUCCESS
187.93,wire,EU,1,685,7,0.134,237,0,931,0,0,1,1143,0.846,0,FAIL_MOP
255.17,thunes_wallet,SSA,1,708,7,0.194,66,0,547,0,0,1,408,0.965,0,FAIL_MOP
160.53,paypal,NAM,1,1310,15,0.176,238,0,63,1,0,1,2007,0.492,1,FAIL_NAME_MISMATCH
449.23,dlb_bank,LATAM,0,921,6,0.052,227,0,1395,1,0,1,1532,0.933,0,SUCCESS
276.61,wise,SA,1,2339,26,0.173,321,1,1164,1,0,1,1190,0.728,1,SUCCESS
420.01,ach,SA,0,989,11,0.161,386,0,1493,1,0,1,1635,0.717,0,SUCCESS
228.17,dlb_bank,LATAM,1,1728,23,0.242,75,1,803,1,0,1,49,0.726,0,SUCCESS
471.33,dlb_bank,SA,1,459,4,0.146,144,0,714,1,0,1,804,0.947,0,FAIL_BANK_VALIDATION
222.32,wise,EU,1,298,6,0.022,97,0,922,1,0,1,2167,0.774,0,SUCCESS
363.59,paypal,EU,0,878,13,0.008,29,0,367,1,0,1,10,0.947,0,SUCCESS
814.97,wire,LATAM,1,450,4,0.314,159,0,1030,1,0,1,2045,0.719,1,FAIL_AMOUNT_LIMIT
103.78,dlb_bank,LATAM,1,1946,18,0.101,162,1,670,1,0,1,895,0.895,0,SUCCESS
169.44,payoneer,SEA,1,374,4,0.051,28,0,358,1,0,1,473,0.979,0,SUCCESS
596.84,paypal,LATAM,1,1469,16,0.052,294,1,71,1,0,1,1290,0.847,0,SUCCESS
68.0,paypal,NAM,1,658,12,0.125,59,0,764,1,0,1,481,0.99,0,SUCCESS
401.67,ach,MENA,1,2371,33,0.21,126,1,171,1,0,0,1419,0.885,0,FAIL_BANK_VALIDATION
89.31,payoneer,EU,0,578,6,0.086,333,0,839,1,0,1,2198,0.893,0,SUCCESS
181.08,paypal,SEA,0,1766,21,0.022,342,1,1374,0,0,1,1291,0.945,0,SUCCESS
103.97,wise,NAM,0,1028,9,0.097,160,0,428,1,0,1,1585,0.794,0,SUCCESS
51.27,thunes_wallet,EU,1,245,4,0.032,182,0,250,1,0,1,1803,0.375,1,FAIL_NAME_MISMATCH
589.79,thunes_wallet,NAM,0,417,4,0.081,115,0,444,1,0,0,872,0.662,0,FAIL_BANK_VALIDATION
188.22,wise,EU,1,1233,10,0.229,382,0,389,1,0,1,185,0.975,0,SUCCESS
339.38,wise,SSA,1,325,1,0.018,314,0,859,1,0,0,870,0.562,0,FAIL_BANK_VALIDATION
371.23,payoneer,EU,1,1498,23,0.128,220,1,1402,1,1,1,756,0.806,0,SUCCESS
322.63,dlb_bank,NAM,0,1765,25,0.018,314,1,691,1,0,1,1950,0.57,1,SUCCESS
613.16,paypal,SSA,1,1741,22,0.104,38,1,1182,1,0,1,750,0.6,1,SUCCESS
528.33,payoneer,MENA,0,1191,17,0.091,142,1,1156,1,0,1,591,0.854,0,SUCCESS
55.47,dlb_bank,NAM,1,1314,16,0.111,215,1,524,1,1,1,1511,0.764,0,SUCCESS
326.05,wise,LATAM,0,131,2,0.065,84,0,103,1,1,1,447,0.693,1,SUCCESS
128.35,paypal,NAM,1,273,2,0.048,44,0,83,1,0,1,1133,0.947,0,SUCCESS
121.74,wise,NAM,1,1805,16,0.273,393,1,433,1,0,1,1818,0.395,1,FAIL_NAME_MISMATCH
275.39,paypal,EU,1,2312,28,0.273,199,1,948,1,0,0,2019,0.742,0,FAIL_BANK_VALIDATION
362.45,wise,EU,1,1577,22,0.056,293,1,1080,1,0,1,135,0.677,1,SUCCESS
286.05,wire,SEA,0,861,11,0.016,337,0,1473,1,0,1,648,0.997,0,SUCCESS
757.17,wise,NAM,0,732,12,0.113,260,0,1153,1,0,1,1915,0.915,0,FAIL_AMOUNT_LIMIT
504.77,wire,SSA,0,314,5,0.113,317,0,1158,1,0,1,213,0.78,0,FAIL_AMOUNT_LIMIT
824.07,wise,MENA,0,522,4,0.264,324,0,787,1,0,1,271,0.955,0,FAIL_AMOUNT_LIMIT
176.22,wise,EU,1,2188,29,0.073,315,1,46,1,0,1,279,0.841,0,SUCCESS
360.21,dlb_bank,LATAM,1,185,1,0.191,151,0,677,1,0,1,1725,0.969,0,FAIL_BANK_VALIDATION
354.83,paypal,EU,0,328,1,0.007,137,0,1421,1,0,0,1653,0.885,0,FAIL_BANK_VALIDATION
388.61,dlb_bank,EU,1,1819,17,0.12,14,1,673,1,0,1,1983,0.887,0,SUCCESS
388.66,paypal,NAM,1,1783,15,0.115,393,0,935,1,0,1,183,0.905,0,SUCCESS
47.16,thunes_wallet,SA,1,1668,17,0.025,119,1,40,1,0,1,1673,0.904,0,SUCCESS
278.33,ach,NAM,1,1018,12,0.08,215,0,939,1,0,1,175,0.823,0,SUCCESS
181.16,payoneer,NAM,0,658,6,0.11,124,0,82,1,0,1,1006,0.724,0,SUCCESS
161.64,wire,MENA,1,1135,13,0.09,55,0,608,1,0,1,1376,0.963,0,SUCCESS
457.92,thunes_wallet,LATAM,1,1097,12,0.247,282,0,271,1,0,0,2022,0.889,0,FAIL_BANK_VALIDATION
97.92,dlb_bank,LATAM,1,659,12,0.009,374,0,675,1,0,1,1389,0.576,1,FAIL_NAME_MISMATCH
122.64,ach,EU,1,310,5,0.05,113,0,230,1,0,1,1007,0.985,0,SUCCESS
427.63,ach,NAM,1,1251,11,0.06,388,0,1495,1,0,0,841,0.965,0,FAIL_BANK_VALIDATION
278.58,paypal,SEA,1,1205,14,0.081,14,0,1468,1,0,1,393,0.881,0,SUCCESS
181.24,thunes_wallet,NAM,1,2258,21,0.098,398,1,1010,1,0,0,763,0.886,0,SUCCESS
181.76,dlb_bank,EU,0,2362,25,0.112,219,1,1155,1,0,1,1943,0.959,0,SUCCESS
243.83,dlb_bank,MENA,0,1754,12,0.07,173,0,927,1,0,1,2163,0.575,1,FAIL_NAME_MISMATCH
383.28,paypal,EU,0,40,1,0.204,77,0,174,1,0,1,2123,0.39,0,FAIL_NAME_MISMATCH
856.93,payoneer,SA,0,523,7,0.048,15,0,73,1,0,1,55,0.996,0,FAIL_AMOUNT_LIMIT
114.18,wise,NAM,1,200,0,0.08,161,0,998,1,0,1,836,0.956,0,FAIL_BANK_VALIDATION
126.93,thunes_wallet,LATAM,1,1663,21,0.011,219,1,449,1,1,1,591,0.92,0,SUCCESS
103.1,paypal,LATAM,0,1650,18,0.055,91,1,174,1,1,1,1366,0.95,0,SUCCESS
350.38,dlb_bank,LATAM,0,1617,24,0.065,379,1,154,1,0,1,360,0.931,0,SUCCESS
92.82,dlb_bank,SEA,1,1038,15,0.173,85,0,138,1,0,1,1354,0.892,0,FAIL_BANK_VALIDATION
56.37,dlb_bank,NAM,1,2342,31,0.295,384,1,1445,1,0,1,519,0.981,0,SUCCESS
252.36,wire,LATAM,0,1663,20,0.136,155,1,412,1,0,1,2141,0.855,0,SUCCESS
729.37,dlb_bank,SEA,0,1073,11,0.048,20,0,630,1,0,1,1507,0.799,0,FAIL_AMOUNT_LIMIT
386.94,wire,NAM,1,1066,17,0.129,71,1,197,1,0,1,1968,0.394,1,FAIL_NAME_MISMATCH
330.55,dlb_bank,LATAM,0,521,7,0.001,192,0,12,1,0,1,1932,0.506,1,FAIL_NAME_MISMATCH
211.87,payoneer,LATAM,1,2338,35,0.049,80,1,39,1,0,1,1255,0.855,0,SUCCESS
312.06,thunes_wallet,EU,1,1841,26,0.01,272,1,61,1,0,1,772,0.948,0,SUCCESS
239.17,thunes_wallet,LATAM,1,448,3,0.024,117,0,1176,1,0,1,891,0.968,0,FAIL_BANK_VALIDATION
269.16,dlb_bank,SSA,1,1218,11,0.383,317,0,1204,1,0,1,1055,0.858,0,SUCCESS
453.95,thunes_wallet,MENA,0,1914,16,0.077,329,1,646,1,0,1,313,0.637,0,SUCCESS
217.38,payoneer,SEA,1,2366,19,0.089,164,1,380,1,0,1,2155,0.916,0,SUCCESS
135.06,paypal,SSA,0,619,6,0.263,201,0,1429,1,0,0,1798,0.914,0,FAIL_BANK_VALIDATION
493.77,paypal,SA,0,516,1,0.115,223,0,1012,1,1,1,1725,0.965,0,SUCCESS
362.74,paypal,SSA,1,1547,20,0.136,380,1,742,1,0,1,1618,0.975,0,SUCCESS
1104.89,dlb_bank,EU,1,1796,22,0.069,112,1,1025,1,1,1,165,0.946,0,FAIL_AMOUNT_LIMIT
427.19,ach,NAM,0,1094,13,0.096,366,0,1202,1,0,0,1040,0.976,0,FAIL_BANK_VALIDATION
512.14,thunes_wallet,NAM,1,1523,16,0.169,27,1,1362,1,0,1,960,0.662,1,SUCCESS
232.99,ach,EU,0,1818,21,0.064,278,1,951,1,0,1,1282,0.739,0,SUCCESS
90.74,ach,NAM,0,76,0,0.343,207,0,55,1,0,1,1776,0.447,1,FAIL_NAME_MISMATCH
399.96,dlb_bank,MENA,1,2136,19,0.058,343,1,1065,1,0,1,1154,0.946,0,SUCCESS
66.44,wise,MENA,1,2090,22,0.113,209,1,1071,1,0,1,2194,0.638,1,SUCCESS
75.01,thunes_wallet,SSA,0,1870,19,0.242,90,1,824,1,0,0,1094,0.396,1,FAIL_NAME_MISMATCH
184.68,payoneer,EU,1,724,6,0.159,364,0,962,1,0,1,1450,0.437,1,FAIL_NAME_MISMATCH
783.76,ach,LATAM,0,1366,19,0.019,136,1,926,0,0,1,110,0.94,0,FAIL_AMOUNT_LIMIT
176.79,dlb_bank,EU,1,608,12,0.183,33,0,366,1,0,1,1696,0.892,0,SUCCESS
303.69,payoneer,SA,1,1197,10,0.027,46,0,1002,1,0,0,1206,0.902,0,FAIL_BANK_VALIDATION
151.22,thunes_wallet,NAM,1,1430,21,0.032,94,1,963,1,0,1,2057,0.892,0,SUCCESS
206.98,dlb_bank,EU,0,395,2,0.014,171,0,624,1,0,1,170,0.834,0,SUCCESS
117.12,payoneer,LATAM,1,1124,21,0.299,37,1,948,1,0,0,1586,0.931,0,FAIL_BANK_VALIDATION
124.63,payoneer,NAM,1,69,1,0.69,28,0,1294,1,0,0,683,0.543,1,FAIL_NAME_MISMATCH
202.94,dlb_bank,SEA,0,1299,15,0.336,233,0,1257,1,0,1,404,0.929,0,SUCCESS
490.04,dlb_bank,LATAM,0,916,13,0.114,7,0,1436,1,0,1,959,0.847,0,SUCCESS
125.4,thunes_wallet,EU,1,1076,14,0.06,152,0,1343,1,1,1,1936,0.983,0,SUCCESS
164.99,wire,NAM,1,748,5,0.138,167,0,246,1,0,1,90,0.62,1,SUCCESS
669.87,paypal,EU,1,298,4,0.292,305,0,623,1,0,1,1181,0.984,0,FAIL_AMOUNT_LIMIT
164.13,payoneer,SSA,1,100,1,0.198,19,0,732,1,0,1,1151,0.965,0,FAIL_BANK_VALIDATION
202.14,wise,EU,1,1854,17,0.051,300,1,904,0,0,1,618,0.917,0,FAIL_MOP
423.66,wire,NAM,1,2267,25,0.021,81,1,436,1,0,1,590,0.866,0,SUCCESS
164.37,wise,LATAM,0,1672,15,0.148,52,0,789,1,0,1,1418,0.893,0,SUCCESS
255.07,dlb_bank,EU,1,2310,30,0.075,375,1,1470,1,0,1,975,0.953,0,SUCCESS
344.99,thunes_wallet,SEA,1,1204,8,0.078,251,0,1315,1,0,1,920,0.923,0,FAIL_BANK_VALIDATION
364.41,dlb_bank,MENA,0,647,14,0.097,369,0,798,1,1,1,859,0.799,0,SUCCESS
622.61,ach,MENA,1,720,6,0.166,238,0,66,1,0,1,1486,0.843,0,FAIL_BANK_VALIDATION
456.01,thunes_wallet,SEA,1,1776,23,0.14,6,1,1470,1,1,1,602,0.843,0,SUCCESS
217.33,payoneer,SEA,1,2392,31,0.063,243,1,719,1,1,1,1820,0.809,0,SUCCESS
191.91,paypal,EU,0,1078,9,0.205,43,0,272,1,0,1,1034,0.802,0,SUCCESS
135.63,paypal,LATAM,0,2168,15,0.109,141,0,72,0,0,1,1324,0.851,0,SUCCESS
293.5,paypal,EU,0,313,2,0.031,15,0,1091,0,0,1,1370,0.923,0,FAIL_MOP
270.3,paypal,NAM,1,695,7,0.014,216,0,754,1,0,1,1576,0.694,1,FAIL_NAME_MISMATCH
317.09,wise,NAM,0,1519,11,0.182,110,0,706,1,0,1,711,0.967,0,SUCCESS
111.97,dlb_bank,NAM,0,2163,27,0.218,333,1,541,1,0,1,1077,0.986,0,SUCCESS
531.43,dlb_bank,EU,1,1093,13,0.195,349,0,903,1,0,1,312,0.626,1,SUCCESS
586.98,payoneer,EU,0,1257,15,0.208,95,0,280,1,0,1,2058,0.825,0,FAIL_AMOUNT_LIMIT
84.81,wise,SSA,1,508,7,0.019,41,0,1044,1,0,0,1524,0.908,0,FAIL_BANK_VALIDATION
276.75,wire,EU,1,1184,12,0.41,293,0,581,1,0,1,2,0.834,0,SUCCESS
145.71,wise,NAM,0,1105,14,0.15,62,0,1216,1,0,1,1858,0.765,0,SUCCESS
780.97,payoneer,LATAM,0,267,2,0.047,219,0,503,1,0,1,1502,0.311,1,FAIL_NAME_MISMATCH
339.46,dlb_bank,NAM,1,1514,17,0.144,92,1,1465,0,0,0,980,0.729,1,FAIL_BANK_VALIDATION
517.38,wise,MENA,1,2183,22,0.143,124,1,85,1,0,1,615,0.947,0,SUCCESS
173.31,paypal,EU,1,1185,9,0.176,345,0,647,1,0,0,505,0.992,0,FAIL_BANK_VALIDATION
81.32,ach,LATAM,0,460,4,0.165,200,0,868,1,0,1,204,0.793,0,SUCCESS
505.84,dlb_bank,NAM,1,2117,19,0.052,268,1,1130,1,0,1,631,0.709,1,SUCCESS
406.22,paypal,LATAM,0,2263,24,0.074,26,1,905,1,0,1,50,0.916,0,SUCCESS
128.68,wire,SEA,1,733,12,0.083,3,0,1299,0,0,1,1378,0.395,1,FAIL_NAME_MISMATCH
148.02,dlb_bank,EU,1,1480,23,0.064,151,1,677,1,0,1,928,0.528,1,FAIL_NAME_MISMATCH
118.41,paypal,LATAM,0,342,3,0.043,399,0,534,1,0,1,391,0.676,0,SUCCESS
53.6,dlb_bank,LATAM,1,1110,15,0.013,224,0,1076,1,0,1,94,0.948,0,SUCCESS
163.02,payoneer,NAM,1,919,8,0.055,15,0,384,1,0,1,1052,0.69,1,FAIL_BANK_VALIDATION
808.88,wire,NAM,1,1649,15,0.087,4,0,1114,1,0,0,1426,0.549,1,FAIL_BANK_VALIDATION
573.43,dlb_bank,SEA,0,384,7,0.08,366,0,1330,1,0,1,581,0.773,0,FAIL_AMOUNT_LIMIT
334.17,payoneer,EU,0,2044,22,0.329,370,1,1217,0,0,1,355,0.975,0,SUCCESS
657.2,dlb_bank,MENA,0,1062,14,0.064,255,0,157,1,0,1,965,0.941,0,SUCCESS
251.57,thunes_wallet,EU,1,389,5,0.187,253,0,1012,1,0,1,786,0.858,0,FAIL_MOP
288.63,wise,SEA,1,705,4,0.037,357,0,880,1,0,1,672,0.857,0,SUCCESS
459.97,thunes_wallet,NAM,1,2040,25,0.137,253,1,1035,1,0,1,1527,0.778,0,SUCCESS
257.38,payoneer,LATAM,1,247,2,0.174,246,0,932,1,0,1,1416,0.969,0,FAIL_MOP
210.74,dlb_bank,LATAM,1,1711,25,0.07,391,1,276,1,0,1,1196,0.887,0,SUCCESS
130.91,dlb_bank,SEA,1,1068,11,0.356,98,0,1017,0,0,0,1185,0.745,0,FAIL_BANK_VALIDATION
352.91,dlb_bank,NAM,0,1193,10,0.057,378,0,1053,1,0,1,1702,0.894,0,SUCCESS
229.19,wise,EU,1,1703,24,0.12,138,1,1472,1,0,1,1818,0.908,0,SUCCESS
254.23,dlb_bank,LATAM,0,1736,16,0.172,380,1,293,1,0,1,161,0.888,0,SUCCESS
351.05,dlb_bank,SSA,1,1875,25,0.053,102,1,218,1,0,1,2001,0.875,0,SUCCESS
458.71,payoneer,NAM,0,1110,10,0.217,350,0,313,1,0,1,1692,0.94,0,SUCCESS
291.23,payoneer,LATAM,1,613,9,0.122,234,0,1384,1,0,1,1253,0.903,0,SUCCESS
1428.84,dlb_bank,MENA,1,1989,26,0.032,216,1,1345,1,0,0,1563,0.92,0,FAIL_AMOUNT_LIMIT
248.51,payoneer,MENA,1,1646,12,0.069,54,0,1461,1,0,1,209,0.876,0,SUCCESS
289.56,payoneer,EU,0,1861,24,0.107,309,1,1297,0,1,1,875,0.96,0,SUCCESS
200.26,wise,LATAM,0,1708,17,0.077,206,1,0,1,0,1,1139,0.987,0,SUCCESS
236.46,dlb_bank,EU,1,348,5,0.118,173,0,1225,1,0,1,1481,0.985,0,SUCCESS
776.96,dlb_bank,EU,1,1939,18,0.399,323,1,118,1,0,1,1763,0.941,0,FAIL_AMOUNT_LIMIT
218.52,payoneer,EU,1,1092,15,0.056,176,0,853,1,0,1,904,0.894,0,SUCCESS
448.98,dlb_bank,SA,1,1952,19,0.085,300,1,568,0,0,0,1671,0.954,0,FAIL_BANK_VALIDATION
181.66,thunes_wallet,NAM,0,2266,18,0.057,357,1,1447,1,0,1,668,0.967,0,SUCCESS
366.05,wise,SA,1,2085,24,0.128,345,1,624,1,0,1,338,0.578,0,SUCCESS
246.56,thunes_wallet,NAM,0,515,8,0.054,50,0,1493,0,0,1,1999,0.953,0,FAIL_MOP
187.46,payoneer,NAM,0,1456,21,0.134,266,1,1311,1,0,1,1849,0.857,0,SUCCESS
276.53,dlb_bank,NAM,1,900,9,0.031,14,0,582,1,1,1,1637,0.392,1,FAIL_NAME_MISMATCH
807.09,wise,EU,0,327,3,0.159,290,0,1301,0,0,1,257,0.872,0,FAIL_AMOUNT_LIMIT
426.22,thunes_wallet,SEA,0,2152,29,0.092,281,1,28,1,0,1,2015,0.505,1,FAIL_NAME_MISMATCH
619.97,wise,SEA,0,1288,14,0.24,220,0,711,1,0,1,136,0.461,1,FAIL_NAME_MISMATCH
648.63,payoneer,SA,1,77,0,0.33,118,0,171,1,0,1,1395,0.931,0,FAIL_AMOUNT_LIMIT
266.31,dlb_bank,EU,1,1919,20,0.131,369,1,1385,1,0,1,1680,0.484,1,FAIL_NAME_MISMATCH
293.55,ach,NAM,0,36,0,0.356,191,0,378,1,0,1,1568,0.87,0,FAIL_BANK_VALIDATION
263.5,wire,SSA,1,46,2,0.404,188,0,1035,1,0,1,1438,0.782,0,FAIL_MOP
126.83,dlb_bank,SEA,0,1312,15,0.338,311,0,1335,0,0,1,1387,0.908,0,FAIL_MOP
170.18,thunes_wallet,NAM,1,326,8,0.17,20,0,562,1,0,1,21,0.986,0,SUCCESS
549.29,wise,SEA,1,1473,15,0.161,131,0,670,1,0,0,104,0.87,0,SUCCESS
590.56,wise,NAM,1,1842,21,0.106,286,1,71,1,0,0,1256,0.808,0,FAIL_BANK_VALIDATION
429.06,dlb_bank,MENA,1,2193,13,0.362,274,0,801,1,1,0,264,0.984,0,FAIL_MOP
386.52,thunes_wallet,LATAM,0,1056,12,0.021,204,0,1359,1,0,1,789,0.863,0,SUCCESS
151.77,paypal,SA,0,1055,10,0.016,286,0,495,1,0,1,1624,0.952,0,SUCCESS
84.82,dlb_bank,SEA,0,2070,26,0.081,86,1,447,1,0,1,1617,0.939,0,SUCCESS
209.66,paypal,NAM,0,2025,17,0.168,57,1,1339,1,0,1,1046,0.975,0,SUCCESS
206.72,payoneer,LATAM,1,1173,15,0.062,186,0,1415,1,0,1,1741,0.794,0,SUCCESS
503.19,payoneer,EU,1,1703,22,0.098,290,1,202,1,0,0,1887,0.998,0,FAIL_BANK_VALIDATION
638.99,ach,LATAM,1,1952,20,0.104,374,1,790,1,0,1,1226,0.601,0,SUCCESS
205.52,payoneer,NAM,1,1161,11,0.027,279,0,1410,0,1,1,80,0.903,0,FAIL_MOP
324.57,paypal,EU,0,158,2,0.281,67,0,1449,1,0,1,1066,0.836,0,SUCCESS
71.32,wire,EU,1,514,5,0.056,17,0,122,1,1,1,1073,0.942,0,SUCCESS
480.85,paypal,NAM,0,685,8,0.16,292,0,519,1,0,0,2052,0.988,0,FAIL_BANK_VALIDATION
944.25,thunes_wallet,LATAM,0,1166,15,0.13,105,0,473,1,0,1,1107,0.97,0,FAIL_AMOUNT_LIMIT
569.3,dlb_bank,SEA,0,1394,15,0.022,16,0,982,1,0,0,1566,0.751,0,FAIL_BANK_VALIDATION
403.99,payoneer,NAM,1,1434,12,0.079,376,0,702,1,0,1,945,0.97,0,SUCCESS
590.94,payoneer,SA,0,1459,16,0.292,215,1,177,1,0,1,828,0.964,0,SUCCESS
202.54,payoneer,LATAM,1,518,4,0.198,381,0,1456,1,0,1,1584,0.826,0,SUCCESS
244.11,wise,NAM,1,2098,31,0.013,146,1,965,1,0,1,158,0.905,0,SUCCESS
339.18,payoneer,SA,1,1905,9,0.102,346,0,602,1,0,1,731,0.767,0,SUCCESS
186.07,wise,LATAM,1,1258,14,0.046,124,0,1301,1,0,1,259,0.98,0,SUCCESS
63.07,dlb_bank,LATAM,0,923,10,0.02,349,0,1022,1,0,1,2090,0.803,0,SUCCESS
374.3,wire,EU,0,2086,26,0.149,247,1,1063,1,0,1,674,0.904,0,SUCCESS
119.57,ach,SEA,0,950,10,0.052,57,0,808,1,0,1,564,0.712,1,FAIL_NAME_MISMATCH
39.91,wise,NAM,0,1321,12,0.024,366,0,1033,1,0,0,1896,0.953,0,FAIL_BANK_VALIDATION
550.01,thunes_wallet,NAM,1,1406,6,0.035,318,0,1265,1,0,1,236,0.781,0,SUCCESS
536.23,dlb_bank,EU,1,60,3,0.179,60,0,426,1,0,0,1888,0.978,0,FAIL_BANK_VALIDATION
507.93,wire,NAM,1,1520,15,0.035,287,0,1445,1,0,1,1191,0.98,0,SUCCESS
262.93,wise,SEA,1,505,9,0.049,250,0,1208,1,0,0,1236,0.828,0,FAIL_BANK_VALIDATION
69.87,payoneer,LATAM,1,1073,20,0.117,50,1,1339,1,0,1,1530,0.887,0,SUCCESS
556.95,dlb_bank,SSA,0,1954,26,0.056,51,1,345,0,0,1,959,0.931,0,SUCCESS
151.5,dlb_bank,SEA,0,1911,14,0.076,10,0,996,0,0,1,1694,0.603,0,SUCCESS
51.18,thunes_wallet,LATAM,1,262,4,0.033,66,0,1298,1,1,1,1984,0.804,0,SUCCESS
365.36,payoneer,EU,1,2,0,0.116,127,0,1441,1,0,1,2156,0.966,0,SUCCESS
647.14,wire,LATAM,1,674,6,0.185,385,0,1225,1,0,1,1244,0.338,1,FAIL_NAME_MISMATCH
499.93,payoneer,LATAM,1,2333,21,0.084,131,1,230,1,0,0,1361,0.921,0,FAIL_BANK_VALIDATION
223.11,payoneer,EU,1,1669,19,0.237,152,1,694,1,0,1,2075,0.834,0,SUCCESS
87.28,payoneer,EU,1,1582,20,0.017,399,1,466,1,0,0,1864,0.889,0,FAIL_BANK_VALIDATION
210.38,dlb_bank,EU,1,1700,18,0.009,304,1,1457,0,0,1,382,0.941,0,SUCCESS
187.55,wise,MENA,0,2390,28,0.067,363,1,1254,1,0,1,1175,0.863,0,SUCCESS
538.68,payoneer,NAM,1,991,8,0.107,283,0,723,0,0,1,75,0.838,0,FAIL_MOP
381.04,dlb_bank,SA,0,719,9,0.127,396,0,804,0,0,1,138,0.75,0,FAIL_MOP
352.41,wise,EU,1,1340,17,0.089,228,1,636,1,1,1,1429,0.95,0,SUCCESS
449.36,dlb_bank,EU,1,2166,23,0.072,272,1,948,1,0,1,1534,0.967,0,SUCCESS
438.45,dlb_bank,NAM,1,2316,13,0.414,198,0,1203,1,0,1,1187,0.814,0,FAIL_MOP
476.23,wise,EU,1,2275,25,0.137,5,1,698,0,0,0,1997,0.271,1,FAIL_NAME_MISMATCH
169.88,wise,EU,0,1074,12,0.026,101,0,350,1,0,1,188,0.874,0,SUCCESS
355.72,thunes_wallet,MENA,0,1350,20,0.07,1,1,1416,1,0,0,1351,0.952,0,SUCCESS
139.37,wise,SEA,0,1914,20,0.01,43,1,1227,1,0,1,1760,0.739,0,SUCCESS
337.85,dlb_bank,EU,0,547,1,0.052,279,0,850,1,0,1,378,0.952,0,SUCCESS
277.1,ach,SEA,0,1357,6,0.041,58,0,484,1,0,1,1027,0.744,1,FAIL_NAME_MISMATCH
627.43,dlb_bank,EU,1,1672,26,0.024,363,1,1409,1,0,1,1089,0.596,0,SUCCESS
244.0,dlb_bank,EU,1,507,10,0.194,32,0,549,1,0,1,957,0.889,0,SUCCESS
179.56,dlb_bank,NAM,0,2047,23,0.128,197,1,390,1,0,1,369,0.576,1,FAIL_NAME_MISMATCH
291.94,paypal,SEA,0,1168,14,0.073,153,0,800,0,0,1,1823,0.956,0,SUCCESS
173.1,wise,EU,0,518,5,0.039,375,0,830,1,1,1,834,0.724,1,FAIL_NAME_MISMATCH
309.01,wire,MENA,1,1404,11,0.018,311,0,533,1,0,0,1987,0.992,0,FAIL_BANK_VALIDATION
167.39,wise,NAM,1,1432,12,0.162,279,0,1138,1,0,1,1298,0.805,0,FAIL_MOP
490.54,wise,MENA,0,1687,16,0.141,142,1,807,1,0,1,1034,0.828,0,SUCCESS
431.21,payoneer,EU,1,1913,22,0.047,14,1,1186,1,0,1,2144,0.902,0,SUCCESS
182.23,wire,LATAM,0,1549,24,0.137,218,1,836,1,1,1,1157,0.945,0,SUCCESS
462.83,ach,SSA,1,387,4,0.146,65,0,1272,1,0,1,1417,0.633,0,FAIL_AMOUNT_LIMIT
281.84,wise,NAM,1,2123,20,0.087,319,1,228,1,0,1,659,0.982,0,SUCCESS
261.82,payoneer,LATAM,0,29,0,0.227,187,0,1348,1,0,1,271,0.37,1,FAIL_NAME_MISMATCH
165.91,dlb_bank,SEA,1,759,9,0.052,372,0,222,1,0,1,1048,0.98,0,SUCCESS
713.45,thunes_wallet,NAM,1,1455,21,0.141,297,1,652,1,0,0,2014,0.909,0,FAIL_BANK_VALIDATION
